,Adresse,Antall etasjer,Areal til energisentral,Bebygd areal,Bruksareal,Byggeår,Bygningsstandard,Bygningstype,Energibrønn,Energikarakter,Energiområde,Fjernes,Fjernvarme,Fjernvarme i nye bygg,Høyde,Kulturminne,Latitude,Longitude,Mye fjernvarme og sol,Ny bygningsstandard,Oppvarmingskarakter,Plan,Polygon,Referansesituasjon,Scenario,Solcelleareal,Solceller,air_water_heatpump_compressor,air_water_heatpump_extracted_from_air,air_water_heatpump_peak,air_water_heatpump_size,cooling,cooling_compressor,cooling_compressor_max,cooling_compressor_sum,cooling_covered,cooling_covered_max,cooling_covered_sum,cooling_max,cooling_peak,cooling_pump_size,cooling_sum,dhw_max,dhw_sum,district_heating_covered,district_heating_covered_max,district_heating_covered_sum,district_heating_not_covered,district_heating_not_covered_max,district_heating_not_covered_sum,electric_balance_max,electric_balance_sum,electric_vehicle_demand,elspecific_max,elspecific_sum,geoenergy_borehole_meters,geoenergy_compressor,geoenergy_extracted_from_wells,geoenergy_heatpump_size,geoenergy_peak,heating_balance_max,heating_balance_sum,solar_production,solar_production_max,solar_production_sum,spaceheating_max,spaceheating_sum,total_balance,total_balance_max,total_balance_sum
142,,5.0,28.67,637.0,2867.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4089453736187,10.4027929629598,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.402530313920199 63.40909759326743,10.402756497977506 63.4087476375519,10.402964575089767 63.40877465603492,10.403038045996327 63.40882804704344,10.402838012215238 63.409137547306564,10.402530313920199 63.40909759326743",['Kjølemaskin'],BG5,,,,,,,,0.0,,,,,,,0.0,0.0,,9.5048346515,57156.3089977645,,68.3352807257,162421.47163167511,,0.0,0.0,68.91,349586.52,,68.909107622,349584.3366861304,,,,,,0.0,0.0,,,,59.1976216174,105265.1626339106,[27.45 27.09 27.01 ... 34.11 31.49 29.68],68.91,349586.52
143,,4.0,19.19,533.0,1919.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4086425974609,10.4010267013778,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.400680023733623 63.40873756563764,10.400625327345837 63.40861434166996,10.401373377464411 63.408547629344426,10.401428076928092 63.40867085301935,10.400680023733623 63.40873756563764",['Kjølemaskin'],BG5,637.7131024978028,,,,,,,0.0,,,,,,,0.0,0.0,,6.3619733855,38257.0481223265,,45.7395897149,108715.3135895307,,0.0,0.0,41.35,164686.88,,46.123675454,233991.05061063278,,,,,,0.0,0.0,,60.604758604000004,69303.47141394872,39.6233818918,70458.2654672042,[18.37 18.13 18.08 ... 22.83 21.08 19.86],41.35,164686.88
144,,4.0,20.09,558.0,2009.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4086303005493,10.4017947813734,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.40187900358201 63.40877918834001,10.40212067485588 63.40858450815698,10.401770956033012 63.40851221259411,10.401517308949094 63.4085347928164,10.401589457128367 63.4087071513808,10.40187900358201 63.40877918834001",['Kjølemaskin'],BG5,667.6245988626152,,,,,,,0.0,,,,,,,0.0,0.0,,6.6603462905,40051.28174974151,,47.8847502539,113813.9994796077,,0.0,0.0,43.29,172416.4,,48.286849394,244965.09675704082,,,,,,0.0,0.0,,63.447383304000006,72554.10328139471,41.4816957898,73762.7177298662,[19.23 18.98 18.93 ... 23.9  22.07 20.8 ],43.29,172416.4
145,,7.0,62.37,990.0,6237.0,2035.0,Veldig energieffektiv,Andre,,,A,,,"['Solceller', 'Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",22.0,,63.4062964473708,10.3983062160173,"['Solceller', 'Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.398665191608346 63.40641541364017,10.398536296236593 63.406124955121086,10.397947243083097 63.406177480358586,10.398076132745961 63.40646793942088,10.398665191608346 63.40641541364017","['Solceller', 'Kjølemaskin']",BG1,1184.4952560465754,,,,,,,0.0,,,,,,,0.0,0.0,,20.6772423165,124340.3903798595,,148.6596253527,353338.9321823361,,0.0,0.0,136.0,631778.92,,149.907954042,760501.3979460744,,,,,,0.0,0.0,,112.56793812000001,128725.0219508616,128.7811531314,228998.5418024766,[59.71 58.93 58.76 ... 74.2  68.51 64.56],136.0,631778.92
146,,6.0,64.26,1190.0,6426.0,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",19.0,,63.4071569020857,10.3986841298235,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.39890351624269 63.40695700009699,10.398310773295439 63.40700985443093,10.398464739686768 63.40735680372885,10.39905748949617 63.40730394874202,10.39890351624269 63.40695700009699",['Kjølemaskin'],BG1,1423.7872269650757,,,,,,,0.0,,,,,,,0.0,0.0,,21.303825417,128108.280997431,,153.1644624846,364046.1725514978,,0.0,0.0,139.75,628816.57,,154.450619316,783546.8948535313,,,,,,0.0,0.0,,135.30893572000002,154730.0768904296,132.6836123172,235937.89155406682,[61.51 60.72 60.54 ... 76.45 70.59 66.52],139.75,628816.57
147,,5.0,,803.0,3614.0,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4062898591777,10.4007329705616,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.400710040517442 63.40598485583508,10.400990807687155 63.40657230033975,10.40075589740747 63.40659486084359,10.400475134810932 63.40600741586798,10.400710040517442 63.40598485583508",['Kjølemaskin'],BG4,,,,,,,,0.0,,,,82.57366896551724,25251.815572413794,82.57366896551724,0.0,0.0,25251.815572413794,14.6387480538,71982.0704243342,,79.6120835614,283246.4643463962,,0.0,0.0,29.28,144756.34,,29.2804772962,144755.282838751,,,,,,0.0,0.0,,,,66.95970627839999,211264.393922062,[15.05 11.72 10.53 ... 27.99 24.49 18.6 ],29.28,144756.34
148,,4.0,,930.0,3348.0,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",13.0,,63.4062558371165,10.4015088728002,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.401474147075692 63.406525910864666,10.401230386392621 63.40601583981094,10.401543595192175 63.405985762199045,10.40178736116973 63.40649583270762,10.401474147075692 63.406525910864666",['Kjølemaskin'],BG4,837.5243485695928,,,,,,,0.0,,,,76.49602758620689,23393.214868965515,76.49602758620689,0.0,0.0,23393.214868965515,13.5612973116,66683.9988325044,,73.7524227348,262398.7721725884,,0.0,0.0,27.13,34601.56999999999,,27.1253563884,134100.909503082,,,,,,0.0,0.0,,83.02023510000001,99497.89261006763,62.0312940288,195714.773340084,[13.94 10.85  9.76 ... 25.93 22.69 17.23],27.13,34601.56999999999
149,,4.0,,195.0,702.0,2028.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.4059677654527,10.4013087631141,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.401073980473258 63.405949870940425,10.401110996063494 63.406027243453956,10.401543546300491 63.40598565987415,10.40150652960127 63.40590828747492,10.401073980473258 63.405949870940425",['Kjølemaskin'],BG4,175.60994405491462,,,,,,,0.0,,,,16.039489655172414,4905.028924137931,16.039489655172414,0.0,0.0,4905.028924137931,2.8434978234,13982.128787460599,,15.4642176702,55019.097391026604,,0.0,0.0,5.69,7258.42,,5.6875747266,28117.932637743,,,,,,0.0,0.0,,17.407468650000002,20862.46135372386,13.006561651199998,41036.968603566005,[2.92 2.28 2.05 ... 5.44 4.76 3.61],5.69,7258.42
150,,5.0,61.25,1361.0,6125.0,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Solceller', 'Fjernkjøling']",16.0,,63.4065524842026,10.3999179000139,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.399487171181988 63.40641977328447,10.399648042006664 63.40675313088587,10.40034863243348 63.40668519410161,10.400187753876468 63.40635183730476,10.399487171181988 63.40641977328447",['Kjølemaskin'],BG1,1628.3818621003932,,,,,,,0.0,,,,,,,0.0,0.0,,20.305933812499998,122107.5663101875,,145.9900922375,346993.9008524625,,0.0,0.0,132.72,569876.37,,147.21600425,746844.8071861,,,,,,0.0,0.0,,154.752488668,176964.39886376023,126.468584725,224886.334542275,[58.63 57.87 57.7  ... 72.87 67.28 63.4 ],132.72,569876.37
151,,5.0,53.69,1193.0,5369.0,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4061671354667,10.3997302001495,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.399452429488573 63.40634778025909,10.399310711838643 63.40605410380607,10.400007967208515 63.405986490547846,10.400149691637901 63.406280166295474,10.399452429488573 63.40634778025909",['Kjølemaskin'],BG1,,,,,,,,0.0,,,,,,,0.0,0.0,,17.7996014105,107036.00383990149,,127.97074370989999,304164.9393758157,,0.0,0.0,129.05,654660.3899999999,,129.045343154,654662.8195562728,,,,,,0.0,0.0,,,,110.8587479818,197128.93553591418,[51.4  50.73 50.58 ... 63.87 58.98 55.57],129.05,654660.3899999999
152,,5.0,45.9,1020.0,4590.0,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Solceller', 'Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4066914558597,10.3984409932487,"['Solceller', 'Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.398785857295046 63.40682992900647,10.398631834430647 63.406502368268114,10.398096131844934 63.406552981822,10.39825014888467 63.40688054314971,10.398785857295046 63.40682992900647","['Solceller', 'Kjølemaskin']",BG1,1220.3890516843505,,,,,,,0.0,,,,,,,0.0,0.0,,15.217018155,91505.914998165,,109.403187489,260032.980393927,,0.0,0.0,99.46,427048.74000000005,,110.32187094,559676.353466808,,,,,,0.0,0.0,,115.97908776000001,132625.7801917968,94.774008798,168527.06539576204,[43.94 43.37 43.24 ... 54.61 50.42 47.51],99.46,427048.74000000005
153,,5.0,48.69,1082.0,4869.0,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",16.0,,63.4069789239138,10.4001232262805,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.39983740717401 63.407145524355734,10.399709350687086 63.4068801730291,10.400409042143554 63.40681232340027,10.400537104777653 63.40707767408729,10.39983740717401 63.407145524355734",['Kjølemaskin'],BG1,1294.5695626690854,,,,,,,0.0,,,,,,,0.0,0.0,,16.1419741605,97068.0392431515,,116.0531851599,275838.9066531657,,0.0,0.0,105.5,453008.83999999997,,117.027710154,593695.8965206728,,,,,,0.0,0.0,,123.02879701600001,140687.34722306285,100.5347818818,178770.8674100142,[46.61 46.01 45.87 ... 57.93 53.48 50.4 ],105.5,453008.83999999997
154,,4.0,27.18,755.0,2718.0,2040.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",13.0,,63.4079927801171,10.3976575271853,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.397381479203489 63.408122758485796,10.398022190948414 63.408066853161,10.397933572893653 63.407862801718096,10.397292865519162 63.40791870663648,10.397381479203489 63.408122758485796",['Kjølemaskin'],BG6,903.3271902173378,,,,,,,0.0,,,,68.1057628828168,6970.417666422153,68.1057628828168,0.0,0.0,6970.417666422153,6.3462883698,32609.835179172,,66.959064765,101342.16147177719,,0.0,0.0,60.33,248630.25,,67.490928441,346797.8257300632,,,,,,0.0,0.0,,85.84726594,98169.0823968692,64.03175838,68732.3262926052,[31.61 31.61 31.77 ... 32.98 32.46 32.03],60.33,248630.25
155,,6.0,23.98,444.0,2398.0,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Solceller', 'Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4058686529637,10.3968073454186,"['Solceller', 'Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.396614499722736 63.40597377378261,10.396631425979933 63.40575772676455,10.397000189751873 63.405763531855904,10.39698326626641 63.40597957891066,10.396614499722736 63.40597377378261","['Solceller', 'Kjølemaskin']",BG2,531.2281754390702,,,,,,,0.0,,,,60.08742435356685,6149.765108197323,60.08742435356685,0.0,0.0,6149.765108197323,5.5991168178,28770.560985892003,,59.07573116499999,89410.78116604919,,0.0,0.0,53.58,248237.82999999996,,59.544976600999995,305968.05963969516,,,,,,0.0,0.0,,50.485014672000005,57731.22196584096,56.49306718,60640.2201801572,[27.89 27.89 28.03 ... 29.1  28.64 28.26],53.58,248237.82999999996
156,,6.0,33.26,616.0,3326.0,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4056205401449,10.3966905032404,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.396479526351376 63.40575535134479,10.396500953167076 63.405479477765226,10.39690147824398 63.405485728478716,10.396880055272412 63.405761602108676,10.396479526351376 63.40575535134479",['Kjølemaskin'],BG2,737.0192704289803,,,,,,,0.0,,,,83.34060608839172,8529.657527049332,83.34060608839172,0.0,0.0,8529.657527049332,7.765914318599999,39904.456146404,,81.937398605,124011.7840526604,,0.0,0.0,74.32,344276.44,,82.58823693699999,424374.3813017624,,,,,,0.0,0.0,,70.042272608,80095.56921386944,78.35527166,84107.32790625641,[38.69 38.69 38.87 ... 40.36 39.72 39.19],74.32,344276.44
157,,6.0,43.25,801.0,4325.0,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4050535268125,10.396494102134,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.396597429668027 63.40484830425195,10.396756705668755 63.405227892626954,10.396390771937936 63.40525874877509,10.396231500592513 63.40487915998245,10.396597429668027 63.40484830425195",['Kjølemaskin'],BG2,958.3643435285927,,,,,,,0.0,,,,108.37285668439392,11091.632232257474,108.37285668439392,0.0,0.0,11091.632232257474,10.0984905075,51890.19026855,,106.5481806875,161260.06194460503,,0.0,0.0,96.64,447689.58999999997,,107.3945053375,551839.80731513,,,,,,0.0,0.0,,91.07769538800001,104150.24503296983,101.89012324999999,109369.87167605502,[50.31 50.31 50.55 ... 52.48 51.65 50.96],96.64,447689.58999999997
158,,6.0,19.49,361.0,1949.0,2030.0,Veldig energieffektiv,Kontor,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",19.0,,63.4053084274616,10.3965157321035,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.396756705668755 63.405227892626954,10.396804027295614 63.40534654381035,10.396274757458201 63.40538896230645,10.39622743794373 63.405270310943315,10.396756705668755 63.405227892626954",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,48.83669310471301,4998.286987438109,48.83669310471301,0.0,0.0,4998.286987438109,4.5507417339,23383.579383446,,48.014428707499995,72669.5631745746,,0.0,0.0,48.4,248677.47000000003,,48.395812925499996,248678.79409414763,,,,,,0.0,0.0,,,,45.91534109,49285.9837911286,[22.67 22.67 22.78 ... 23.65 23.27 22.97],48.4,248677.47000000003
159,,5.0,,766.0,3447.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4057120161641,10.395802117055,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.395915714889147 63.405960139300184,10.395968466825027 63.405469945816286,10.395688521756702 63.40546389168222,10.395635765051237 63.40595408507487,10.395915714889147 63.405960139300184",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,78.75800689655172,24084.94971724138,78.75800689655172,0.0,0.0,24084.94971724138,13.962303414900001,68655.8375076591,,75.9332739447,270157.8756508101,,0.0,0.0,27.93,138065.49000000002,,27.9274502601,138066.2589776355,,,,,,0.0,0.0,,,,63.8655527232,201502.03814315097,[14.35 11.17 10.04 ... 26.69 23.36 17.74],27.93,138065.49000000002
160,,5.0,,792.0,3564.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4058784066605,10.395084636592,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.395635765051237 63.40595408507487,10.39564945693888 63.40582686726397,10.394533510628149 63.40580272820011,10.394519813806141 63.40592994591659,10.395635765051237 63.40595408507487",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,81.4312551724138,24902.454537931033,81.4312551724138,0.0,0.0,24902.454537931033,14.4362197188,70986.1923055692,,78.5106435564,279327.7252159812,,0.0,0.0,28.88,142749.06999999998,,28.8753793812,142752.58108392602,,,,,,0.0,0.0,,,,66.03331299839999,208341.53291041203,[14.84 11.55 10.39 ... 27.6  24.15 18.35],28.88,142749.06999999998
161,,5.0,,784.0,3528.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Solceller', 'Kjølemaskin']",16.0,,63.4060876760099,10.395059222737,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.394507356904791 63.406010942572124,10.395626717078192 63.406038965550394,10.395611091037054 63.40616440941218,10.394491725986624 63.40613638632389,10.394507356904791 63.406010942572124",['Kjølemaskin'],BG2,706.0420314823234,,,,,,,0.0,,,,80.60871724137931,24650.91459310345,80.60871724137931,0.0,0.0,24650.91459310345,14.2903993176,70269.1600600584,,77.7176067528,276506.23304208234,,0.0,0.0,28.58,57429.7,,28.5837088824,141310.635820452,,,,,,0.0,0.0,,69.98695088000001,83877.79334010002,65.3663098368,206237.072982024,[14.69 11.44 10.28 ... 27.32 23.91 18.16],28.58,57429.7
162,,5.0,,784.0,3528.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4063926607986,10.395025459696,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.394458155303797 63.406441833274435,10.395577643990583 63.406468944556885,10.395592761677829 63.40634348817917,10.394473277870045 63.40631637700276,10.394458155303797 63.406441833274435",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,80.60871724137931,24650.91459310345,80.60871724137931,0.0,0.0,24650.91459310345,14.2903993176,70269.1600600584,,77.7176067528,276506.23304208234,,0.0,0.0,28.58,141308.78999999998,,28.5837088824,141310.635820452,,,,,,0.0,0.0,,,,65.3663098368,206237.072982024,[14.69 11.44 10.28 ... 27.32 23.91 18.16],28.58,141308.78999999998
163,,5.0,,672.0,3024.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4062571651177,10.3957421366295,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.395577643990583 63.406468944556885,10.395626717078192 63.406038965550394,10.395906627300615 63.40604538456534,10.3958575583952 63.40647536365733,10.395577643990583 63.406468944556885",['Kjølemaskin'],BG2,,,,,,,,0.0,,,,69.09318620689655,21129.35536551724,69.09318620689655,0.0,0.0,21129.35536551724,12.2489137008,60230.7086229072,,66.61509150239999,237005.34260749922,,0.0,0.0,24.5,121124.76,,24.5003218992,121123.402131816,,,,,,0.0,0.0,,,,56.028265574399995,176774.633984592,[12.59  9.8   8.81 ... 23.42 20.49 15.57],24.5,121124.76
164,,4.0,77.76,2160.0,7776.0,2035.0,Veldig energieffektiv,Andre,,,B,,,"['Kjølemaskin', 'Fjernvarme', 'Passivhus', 'Fjernkjøling']",13.0,,63.4077121309358,10.3989280457014,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.398765083110572 63.40804935199564,10.399366524691148 63.40799572189893,10.399091001120762 63.40737490831895,10.39848957199926 63.407428537230196,10.398765083110572 63.40804935199564",['Kjølemaskin'],BG1,2584.3532859198012,,,,,,,0.0,,,,,,,0.0,0.0,,25.779418992,155021.785408656,,185.3418705696,440526.4609026528,,0.0,0.0,167.56,667304.2100000001,,186.898228416,948157.5870496513,,,,,,0.0,0.0,,245.60277408000002,280854.5933473344,160.5583207872,285504.67549399676,[74.44 73.47 73.26 ... 92.51 85.42 80.49],167.56,667304.2100000001
165,,5.0,,481.0,2165.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",16.0,,63.4035423544791,10.400778416606,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.400886609487632 63.403360856051,10.400465664167902 63.403667396240664,10.400670224936729 63.40372385280423,10.401091168885948 63.40341731201776,10.400886609487632 63.403360856051",['Kjølemaskin'],BG3,,,,,,,,0.0,,,,49.466517241379314,15127.332793103451,49.466517241379314,0.0,0.0,15127.332793103451,8.7694769055,43121.52254252449,,47.6923522165,169681.4043469695,,0.0,0.0,17.54,86716.46000000002,,17.5407397195,86716.9859839225,,,,,,0.0,0.0,,,,40.112829024,126559.881804445,[ 9.02  7.02  6.31 ... 16.77 14.67 11.14],17.54,86716.46000000002
166,,4.0,,324.0,1166.0,2030.0,Veldig energieffektiv,Hus,,,A,,,"['Kjølemaskin', 'Passivhus', 'Kjølemaskin']",13.0,,63.403292808297,10.4004951632385,"['Kjølemaskin', 'Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Veldig energieffektiv,,S3,"10.400187273542507 63.40316484400865,10.400886609487632 63.403360856051,10.400803053190648 63.403420772712934,10.400103716346901 63.403224760265495,10.400187273542507 63.40316484400865",['Kjølemaskin'],BG3,,,,,,,,0.0,,,,26.641089655172415,8147.099324137931,26.641089655172415,0.0,0.0,8147.099324137931,4.7229607722,23223.8777295998,,25.6855809166,91384.99652127779,,0.0,0.0,9.45,46702.36,,9.4468833778,46703.004922519,,,,,,0.0,0.0,,,,21.603491289599997,68161.11879167799,[4.86 3.78 3.4  ... 9.03 7.9  6.  ],9.45,46702.36
