,Adresse,Antall etasjer,Areal til energisentral,Bebygd areal,Bruksareal,Byggeår,Bygningsstandard,Bygningstype,Energibrønn,Energikarakter,Energiområde,Fjernes,Fjernvarme,Fjernvarme i nye bygg,Høyde,Kulturminne,Latitude,Longitude,Mye fjernvarme og sol,Ny bygningsstandard,Oppvarmingskarakter,Plan,Polygon,Referansesituasjon,Scenario,Solcelleareal,Solceller,air_water_heatpump_compressor,air_water_heatpump_extracted_from_air,air_water_heatpump_peak,air_water_heatpump_size,cooling,cooling_compressor,cooling_compressor_max,cooling_compressor_sum,cooling_covered,cooling_covered_max,cooling_covered_sum,cooling_max,cooling_peak,cooling_pump_size,cooling_sum,dhw_max,dhw_sum,district_heating_covered,district_heating_not_covered,electric_balance_max,electric_balance_sum,electric_vehicle_demand,elspecific_max,elspecific_sum,geoenergy_borehole_meters,geoenergy_compressor,geoenergy_extracted_from_wells,geoenergy_heatpump_size,geoenergy_peak,heating_balance_max,heating_balance_sum,solar_production,solar_production_max,solar_production_sum,spaceheating_max,spaceheating_sum,total_balance,total_balance_max,total_balance_sum
320,,11.0,,,4091.0,2021.0,Middels energieffektiv,Leilighet,,,D,,,,23.0,,63.4046998270263,10.3998066483729,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.399888190132328 63.404620152672,10.399947092441959 63.40460440533239,10.399974515912161 63.404624783011556,10.39991561931666 63.40464061956979,10.39989466730868 63.40464621044042,10.3998901022504 63.40464293393203,10.399873695367914 63.40464731357795,10.400110623943085 63.40482496889782,10.400136714675478 63.404817980886655,10.400186181243113 63.40485510694192,10.40014368911806 63.40486656474026,10.400149299367829 63.40487072830314,10.399893799868277 63.40488723436045,10.399681392808347 63.40472792049059,10.399715980900394 63.40471860520189,10.399679395813763 63.40469104667035,10.399648759940858 63.40469924581172,10.39943427490413 63.40453833581303,10.399673984026151 63.4045142651863,10.399696116415141 63.404512342557155,10.399704219888944 63.40451836790562,10.399716079609517 63.4045151994305,10.399720671690813 63.404510846069996,10.399729111451377 63.40450735237248,10.399739845861552 63.404505721227416,10.399750470187968 63.40450597578364,10.39976017740607 63.40450794523757,10.399767775490947 63.40451182044179,10.399771613056823 63.40451663003322,10.399771045226904 63.40452139284972,10.399766447410098 63.40452565700431,10.399758206498785 63.40452914902481,10.399747278828206 63.40453087195254,10.399736652640662 63.40453061643704,10.399724197827982 63.40453388081935,10.399853886625873 63.40463117040069,10.399869105073865 63.40462707164794,10.399866819604942 63.4046253892369,10.399887771746362 63.40461979747571,10.399888190132328 63.404620152672",,,,,,,,,,,,,,,,45.42123558003888,,,1518.3482692806222,33.4582672278,164521.947287484,,,33.15,163865.09999999998,,33.1451114053,163861.0575797815,,,,,,133.83,463232.51,,,,103.5760967308,298710.02833248535,[ 50.66  43.2   38.5  ... 119.03 109.05  98.12],159.14,627097.6100000001
321,,15.0,,,10850.0,1974.0,Lite energieffektiv,Leilighet,,,D,,,,29.0,,63.4082608028073,10.3963265011027,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.396036531906594 63.408159780284244,10.396032163504895 63.40811933990153,10.396082974794645 63.40811821484708,10.396082564913437 63.408113910546156,10.396219366494178 63.40810207174582,10.396218591303636 63.4080943593068,10.39648425665607 63.408088622618564,10.39648636647551 63.40810727215815,10.396574986012428 63.408105329523785,10.396577263944803 63.40812747884814,10.396595269895096 63.40812712297609,10.396614186711428 63.408190760586464,10.396631390923883 63.40819041300458,10.396637910848657 63.40825031082723,10.39667752175094 63.40824947511993,10.39668324208048 63.408301212805355,10.396643433826998 63.408302140161624,10.396650062859377 63.40836428145579,10.396608249463439 63.40836513959683,10.39661257062813 63.408404592873225,10.396422726478045 63.40840878174129,10.396425000572018 63.4084308419235,10.396159733785979 63.408436575256566,10.396157594891902 63.408417296215745,10.39606896864225 63.40841914937537,10.396059851384818 63.40833459202083,10.396012437843728 63.40833559384881,10.395993718289603 63.40816064731796,10.396036531906594 63.408159780284244",,,,,,,,,,,,,,,,120.46453337653921,,,4026.9075340246272,88.73678792999999,436339.0682154,,,87.91,434585.64,,87.906247555,434586.280797025,,,,,,576.2,1924203.51,,,,495.955113395,1487864.974076705,[191.2  162.51 152.38 ... 437.38 405.87 375.44],620.51,2358789.1500000004
322,,3.0,,,2940.0,1962.0,Lite energieffektiv,Butikk,,,D,S1S2S3S4,,,7.0,,63.4034254290133,10.4003208065036,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.400027677380306 63.403267213313754,10.400043544987668 63.403255927383746,10.400063677202937 63.403241727060475,10.40008303380066 63.403228072720914,10.400095812312978 63.40321915010571,10.40010616797406 63.40322210082276,10.400187270864576 63.40316484501157,10.400483647654418 63.403247844245485,10.400512477597434 63.4032272755674,10.400565864794137 63.40324219147713,10.40056277202985 63.4032444656657,10.400595661620908 63.403253747862266,10.400576896556968 63.403267217220645,10.400543806120012 63.4032579366357,10.400537038478179 63.40326285020395,10.400886607521242 63.40336085706868,10.400802016457082 63.403420481706114,10.400815009160707 63.40342412437691,10.40080223252921 63.40343313613622,10.400783077109354 63.403446788063754,10.40076314593645 63.40346098687359,10.400743019505995 63.40347527739887,10.40072386203388 63.40348892925358,10.400711282577753 63.40349784935022,10.400703543931112 63.40350340152917,10.400689807741397 63.403513230295985,10.400674518599919 63.4035240619625,10.400658846323788 63.40353525624483,10.400642976657819 63.4035465430739,10.400627109118282 63.40355782907087,10.400611436804866 63.403569023347664,10.400596147603574 63.40357985500526,10.400583022819868 63.40358994806734,10.400575280661892 63.40359540930656,10.400572948508913 63.40359686815802,10.400696527360179 63.40363048526084,10.400481272118489 63.40377810244183,10.400449817550616 63.403769523838655,10.400465661645983 63.40366739745403,10.400285353946758 63.403616023681685,10.400119058471592 63.40356864270546,10.399940373330915 63.40351770206545,10.39986341847049 63.403495745646886,10.39974950922877 63.40346328943749,10.399762284205549 63.403454277710814,10.399781445852105 63.40344071513181,10.399801576333518 63.40342651478351,10.399821708790276 63.40341231449651,10.39984106562019 63.40339866019187,10.39985384613689 63.40338973855863,10.399854692727237 63.40338658803571,10.39984190674509 63.40338303287114,10.399833126164536 63.40337952866608,10.399825870661502 63.40337448293811,10.399820530817333 63.40336762413335,10.399818559010905 63.403360013413625,10.399820659470072 63.403353799240406,10.399826499753347 63.40334629122708,10.399866827387935 63.40331923609858,10.39986121946945 63.403315072591084,10.399856532360355 63.40330928332698,10.399853401670443 63.40330258210314,10.399853674245653 63.40329584677518,10.399856979613327 63.403289711030865,10.399892366009158 63.40326396134323,10.399898452173892 63.40326560718376,10.399939698674684 63.40323683719739,10.399948186214862 63.403234330578115,10.39996032029175 63.40323268612378,10.399974137080989 63.40323272981736,10.400040110960953 63.403251203648246,10.40002057218016 63.40326521808762,10.400027677380306 63.403267213313754",,,,,,,,,,,,,,,,,,,,10.277988041999999,63204.961263654004,,,87.65,405628.00000000006,,87.650324958,405635.929488426,,,,,,148.9,364373.81000000006,,,,140.122801098,301168.099558998,[ 53.41  54.28  55.32 ... 103.53  95.17  93.6 ],221.38,770001.81
323,,2.0,,,300.0,1973.0,Lite energieffektiv,Butikk,,,D,S1S2S3S4,,,7.0,,63.4034254290133,10.4003208065036,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.400027677380306 63.403267213313754,10.400043544987668 63.403255927383746,10.400063677202937 63.403241727060475,10.40008303380066 63.403228072720914,10.400095812312978 63.40321915010571,10.40010616797406 63.40322210082276,10.400187270864576 63.40316484501157,10.400483647654418 63.403247844245485,10.400512477597434 63.4032272755674,10.400565864794137 63.40324219147713,10.40056277202985 63.4032444656657,10.400595661620908 63.403253747862266,10.400576896556968 63.403267217220645,10.400543806120012 63.4032579366357,10.400537038478179 63.40326285020395,10.400886607521242 63.40336085706868,10.400802016457082 63.403420481706114,10.400815009160707 63.40342412437691,10.40080223252921 63.40343313613622,10.400783077109354 63.403446788063754,10.40076314593645 63.40346098687359,10.400743019505995 63.40347527739887,10.40072386203388 63.40348892925358,10.400711282577753 63.40349784935022,10.400703543931112 63.40350340152917,10.400689807741397 63.403513230295985,10.400674518599919 63.4035240619625,10.400658846323788 63.40353525624483,10.400642976657819 63.4035465430739,10.400627109118282 63.40355782907087,10.400611436804866 63.403569023347664,10.400596147603574 63.40357985500526,10.400583022819868 63.40358994806734,10.400575280661892 63.40359540930656,10.400572948508913 63.40359686815802,10.400696527360179 63.40363048526084,10.400481272118489 63.40377810244183,10.400449817550616 63.403769523838655,10.400465661645983 63.40366739745403,10.400285353946758 63.403616023681685,10.400119058471592 63.40356864270546,10.399940373330915 63.40351770206545,10.39986341847049 63.403495745646886,10.39974950922877 63.40346328943749,10.399762284205549 63.403454277710814,10.399781445852105 63.40344071513181,10.399801576333518 63.40342651478351,10.399821708790276 63.40341231449651,10.39984106562019 63.40339866019187,10.39985384613689 63.40338973855863,10.399854692727237 63.40338658803571,10.39984190674509 63.40338303287114,10.399833126164536 63.40337952866608,10.399825870661502 63.40337448293811,10.399820530817333 63.40336762413335,10.399818559010905 63.403360013413625,10.399820659470072 63.403353799240406,10.399826499753347 63.40334629122708,10.399866827387935 63.40331923609858,10.39986121946945 63.403315072591084,10.399856532360355 63.40330928332698,10.399853401670443 63.40330258210314,10.399853674245653 63.40329584677518,10.399856979613327 63.403289711030865,10.399892366009158 63.40326396134323,10.399898452173892 63.40326560718376,10.399939698674684 63.40323683719739,10.399948186214862 63.403234330578115,10.39996032029175 63.40323268612378,10.399974137080989 63.40323272981736,10.400040110960953 63.403251203648246,10.40002057218016 63.40326521808762,10.400027677380306 63.403267213313754",,,,,,,,,,,,,,,,,,,,1.0487742899999999,6449.48584323,,,8.94,41395.94,,8.94391071,41391.421376369995,,,,,,15.19,37180.950000000004,,,,14.298245009999999,30731.43873051,[ 5.45  5.54  5.65 ... 10.57  9.72  9.55],22.580000000000002,78576.89
324,,1.0,,,640.0,1974.0,Lite energieffektiv,Butikk,,,D,S1S2S3S4,,,7.0,,63.4034254290133,10.4003208065036,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.400027677380306 63.403267213313754,10.400043544987668 63.403255927383746,10.400063677202937 63.403241727060475,10.40008303380066 63.403228072720914,10.400095812312978 63.40321915010571,10.40010616797406 63.40322210082276,10.400187270864576 63.40316484501157,10.400483647654418 63.403247844245485,10.400512477597434 63.4032272755674,10.400565864794137 63.40324219147713,10.40056277202985 63.4032444656657,10.400595661620908 63.403253747862266,10.400576896556968 63.403267217220645,10.400543806120012 63.4032579366357,10.400537038478179 63.40326285020395,10.400886607521242 63.40336085706868,10.400802016457082 63.403420481706114,10.400815009160707 63.40342412437691,10.40080223252921 63.40343313613622,10.400783077109354 63.403446788063754,10.40076314593645 63.40346098687359,10.400743019505995 63.40347527739887,10.40072386203388 63.40348892925358,10.400711282577753 63.40349784935022,10.400703543931112 63.40350340152917,10.400689807741397 63.403513230295985,10.400674518599919 63.4035240619625,10.400658846323788 63.40353525624483,10.400642976657819 63.4035465430739,10.400627109118282 63.40355782907087,10.400611436804866 63.403569023347664,10.400596147603574 63.40357985500526,10.400583022819868 63.40358994806734,10.400575280661892 63.40359540930656,10.400572948508913 63.40359686815802,10.400696527360179 63.40363048526084,10.400481272118489 63.40377810244183,10.400449817550616 63.403769523838655,10.400465661645983 63.40366739745403,10.400285353946758 63.403616023681685,10.400119058471592 63.40356864270546,10.399940373330915 63.40351770206545,10.39986341847049 63.403495745646886,10.39974950922877 63.40346328943749,10.399762284205549 63.403454277710814,10.399781445852105 63.40344071513181,10.399801576333518 63.40342651478351,10.399821708790276 63.40341231449651,10.39984106562019 63.40339866019187,10.39985384613689 63.40338973855863,10.399854692727237 63.40338658803571,10.39984190674509 63.40338303287114,10.399833126164536 63.40337952866608,10.399825870661502 63.40337448293811,10.399820530817333 63.40336762413335,10.399818559010905 63.403360013413625,10.399820659470072 63.403353799240406,10.399826499753347 63.40334629122708,10.399866827387935 63.40331923609858,10.39986121946945 63.403315072591084,10.399856532360355 63.40330928332698,10.399853401670443 63.40330258210314,10.399853674245653 63.40329584677518,10.399856979613327 63.403289711030865,10.399892366009158 63.40326396134323,10.399898452173892 63.40326560718376,10.399939698674684 63.40323683719739,10.399948186214862 63.403234330578115,10.39996032029175 63.40323268612378,10.399974137080989 63.40323272981736,10.400040110960953 63.403251203648246,10.40002057218016 63.40326521808762,10.400027677380306 63.403267213313754",,,,,,,,,,,,,,,,,,,,2.237385152,13758.903132223999,,,19.08,88302.61,,19.080342848,88301.69893625601,,,,,,32.41,79319.93,,,,30.502922687999998,65560.402625088,[11.63 11.82 12.05 ... 22.53 20.72 20.38],48.19,167622.54
325,,3.0,,,1428.0,2003.0,Lite energieffektiv,Sykehjem,,,D,,,,9.0,,63.4083887332574,10.3934590438505,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.393600598725788 63.408482108198555,10.393600616585276 63.40849898354673,10.393507696240697 63.40849899152819,10.393507477562395 63.40848211778625,10.393291001748342 63.40848225380479,10.393290812661245 63.40840820046928,10.393235139244215 63.408408205346674,10.39323517471953 63.40841305149385,10.393158080665575 63.408413174720536,10.393157493030413 63.40841757900869,10.393041744057763 63.408417629898864,10.393041792241824 63.408389713343766,10.393060415613606 63.40838971146555,10.393060275086365 63.4083496781089,10.393116948902023 63.40834966424892,10.393116965423237 63.4083169897945,10.393781011821064 63.4083166194035,10.393780921786394 63.408318864546864,10.393834387127676 63.40831879175293,10.393834567283777 63.408380278161964,10.393781101827868 63.408380350955056,10.393781036058277 63.40838726293639,10.393781167096499 63.40838995493756,10.393781146732389 63.40841015166804,10.393781313705027 63.40844659436744,10.393721632122244 63.40844654823349,10.393669968990991 63.40844660275718,10.39366985435823 63.40841949565247,10.393620391332137 63.40841952948605,10.393620624714499 63.40848209219345,10.393600598725788 63.408482108198555",,,,,,,,,,,,,,,,,,,,8.200646000399999,49153.8337217508,,,22.63,145550.09999999998,,22.632220632,145554.5507954916,,,,,,74.08,257827.0,,,,66.1757101236,208672.3437317148,[33.15 33.1  33.66 ... 52.4  51.65 50.42],94.53,403377.1
326,,6.0,,,5312.0,1965.0,Lite energieffektiv,Butikk,,,D,,,,22.0,,63.405793952714,10.3980699434701,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.397776010662835 63.4056136871033,10.397768658747966 63.40559840956683,10.397981310600338 63.40557774784832,10.397980648700416 63.405576498160826,10.398070530349406 63.405567719197435,10.39807120503937 63.40556923906225,10.398161291233915 63.405560547572115,10.398168860730998 63.405576182798335,10.398172251191232 63.40557588034808,10.398307187040066 63.40585498157653,10.398361396527271 63.405849694165354,10.398378986182546 63.40588605588682,10.398324776629327 63.40589134330417,10.398364400913305 63.40597308902903,10.398358622329734 63.40597368491495,10.398365725659056 63.405987976941844,10.397975693015503 63.40602590373614,10.397968791016082 63.40601160828994,10.397962210844456 63.40601221156759,10.39776963157615 63.4056142878662,10.397776010662835 63.4056136871033",,,,,,,,,,,,,,,,,,,,18.570296761599998,114198.89599745921,,,158.37,732901.45,,158.3668456384,732904.1011709247,,,,,,269.03,658351.39,,,,253.17425831039998,544151.3417882305,[ 96.5   98.08  99.96 ... 187.05 171.95 169.11],399.99,1391252.84
327,,5.0,,,2540.0,2006.0,Lite energieffektiv,Leilighet,,,D,,,,11.0,,63.408276615255,10.3951474744213,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.394663406722376 63.40829697030298,10.394665239938682 63.40830996836351,10.394593154861417 63.40831013358753,10.394580413387782 63.40830756497124,10.394571571079096 63.408302804059325,10.394568085798868 63.40829700306441,10.394567361735467 63.408282109289225,10.394595998898255 63.40828209961911,10.394594651847541 63.408266763096556,10.394566991413368 63.408266225204684,10.394567119422545 63.40817403683271,10.395510700757013 63.40825144787119,10.395715165383075 63.40825142617209,10.395715350916364 63.40835824317748,10.395686109170057 63.40835816971405,10.39568691949918 63.40836659907166,10.395685788847084 63.40837217549909,10.395681289604044 63.40837850284316,10.395671499423138 63.408383086663875,10.395652809972704 63.40838587253023,10.395604561562791 63.40838616386917,10.395604596499503 63.40839926931477,10.395555135479512 63.408399303883414,10.395555010482896 63.40837614585858,10.395554939844612 63.4083581933688,10.395519295990377 63.408358272895555,10.394768929479914 63.408296658982714,10.394663406722376 63.40829697030298",,,,,,,,,,,,,,,,28.20091380427738,,,942.7046208684382,20.773404732,102147.57910296001,,,20.58,101736.49,,20.578974082,101737.24914511,,,,,,134.89,450458.0,,,,116.103777698,348311.24738754204,[ 44.76  38.04  35.67 ... 102.39  95.01  87.89],145.26,552194.4900000001
328,,3.0,,,3254.0,1962.0,Lite energieffektiv,Andre,,,D,,,,10.0,,63.4041445801489,10.3953790449782,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.395847263391762 63.40412612550482,10.395871425730753 63.404178311160756,10.395823188644123 63.40418282190321,10.39585877306877 63.40425994025329,10.395662235041522 63.40427828627355,10.395664482001338 63.404283291029294,10.395116522111364 63.40433433194119,10.395122348113215 63.404347110916504,10.394675847337236 63.40438872087237,10.394670019531796 63.404375941815985,10.394612537680876 63.40425191140162,10.394605827292246 63.404237434889886,10.395534704370641 63.4041509005572,10.395461548987551 63.403992823675274,10.39545238059402 63.403993720938985,10.39537208412161 63.40382054304853,10.395436866233894 63.40381452450419,10.395566430380265 63.40380248732663,10.395694197997173 63.40379055749228,10.39577449261123 63.40396364607383,10.395794426548067 63.40396183562391,10.395869587380403 63.404124021719205,10.395847263391762 63.40412612550482",,,,,,,,,,,,,,,,,,,,10.787838143,64871.513595649,,,86.28,446879.79,,86.2845064982,446879.6032839258,,,,,,184.28,442055.84,,,,173.9080427822,377184.33790771116,[ 62.63  61.79  62.96 ... 122.8  116.86 114.13],256.61,888935.63
329,,3.0,,,594.0,1962.0,Lite energieffektiv,Andre,,,D,,,,10.0,,63.4041445801489,10.3953790449782,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.395847263391762 63.40412612550482,10.395871425730753 63.404178311160756,10.395823188644123 63.40418282190321,10.39585877306877 63.40425994025329,10.395662235041522 63.40427828627355,10.395664482001338 63.404283291029294,10.395116522111364 63.40433433194119,10.395122348113215 63.404347110916504,10.394675847337236 63.40438872087237,10.394670019531796 63.404375941815985,10.394612537680876 63.40425191140162,10.394605827292246 63.404237434889886,10.395534704370641 63.4041509005572,10.395461548987551 63.403992823675274,10.39545238059402 63.403993720938985,10.39537208412161 63.40382054304853,10.395436866233894 63.40381452450419,10.395566430380265 63.40380248732663,10.395694197997173 63.40379055749228,10.39577449261123 63.40396364607383,10.395794426548067 63.40396183562391,10.395869587380403 63.404124021719205,10.395847263391762 63.40412612550482",,,,,,,,,,,,,,,,,,,,1.9692611729999998,11841.941940939,,,15.75,81576.20999999999,,15.750767320200001,81575.4407961438,,,,,,33.64,80694.79,,,,31.7459672442,68852.94920626319,[11.43 11.27 11.49 ... 22.41 21.33 20.83],46.84,162271.00000000003
330,,1.0,,,347.0,1965.0,Lite energieffektiv,Andre,,,D,,,,10.0,,63.4041445801489,10.3953790449782,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.395847263391762 63.40412612550482,10.395871425730753 63.404178311160756,10.395823188644123 63.40418282190321,10.39585877306877 63.40425994025329,10.395662235041522 63.40427828627355,10.395664482001338 63.404283291029294,10.395116522111364 63.40433433194119,10.395122348113215 63.404347110916504,10.394675847337236 63.40438872087237,10.394670019531796 63.404375941815985,10.394612537680876 63.40425191140162,10.394605827292246 63.404237434889886,10.395534704370641 63.4041509005572,10.395461548987551 63.403992823675274,10.39545238059402 63.403993720938985,10.39537208412161 63.40382054304853,10.395436866233894 63.40381452450419,10.395566430380265 63.40380248732663,10.395694197997173 63.40379055749228,10.39577449261123 63.40396364607383,10.395794426548067 63.40396183562391,10.395869587380403 63.404124021719205,10.395847263391762 63.40412612550482",,,,,,,,,,,,,,,,,,,,1.1503933115,6917.7674301444995,,,9.2,47654.0,,9.2012058251,47654.3399937069,,,,,,19.65,47139.880000000005,,,,18.5452030871,40222.177398271604,[ 6.68  6.59  6.72 ... 13.1  12.47 12.17],27.36,94793.88
331,,1.0,,,301.0,2014.0,Middels energieffektiv,Andre,,,D,,,,10.0,,63.4041445801489,10.3953790449782,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Middels energieffektiv,,Eksisterende,"10.395847263391762 63.40412612550482,10.395871425730753 63.404178311160756,10.395823188644123 63.40418282190321,10.39585877306877 63.40425994025329,10.395662235041522 63.40427828627355,10.395664482001338 63.404283291029294,10.395116522111364 63.40433433194119,10.395122348113215 63.404347110916504,10.394675847337236 63.40438872087237,10.394670019531796 63.404375941815985,10.394612537680876 63.40425191140162,10.394605827292246 63.404237434889886,10.395534704370641 63.4041509005572,10.395461548987551 63.403992823675274,10.39545238059402 63.403993720938985,10.39537208412161 63.40382054304853,10.395436866233894 63.40381452450419,10.395566430380265 63.40380248732663,10.395694197997173 63.40379055749228,10.39577449261123 63.40396364607383,10.395794426548067 63.40396183562391,10.395869587380403 63.404124021719205,10.395847263391762 63.40412612550482",,,,,,,,,,,,,,,,,,,,0.9978916044999999,6000.7146872435005,,,7.98,41337.17999999999,,7.981449433300001,41337.049965722705,,,,,,9.95,23600.739999999998,,,,8.992817771,17600.836778090998,[4.53 4.48 4.51 ... 8.46 7.87 7.48],16.92,64937.920000000006
332,,1.0,,,772.0,1989.0,Lite energieffektiv,Andre,,,D,,,,10.0,,63.4041445801489,10.3953790449782,"['Oppgradert bygningsmasse', 'Solceller', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.395847263391762 63.40412612550482,10.395871425730753 63.404178311160756,10.395823188644123 63.40418282190321,10.39585877306877 63.40425994025329,10.395662235041522 63.40427828627355,10.395664482001338 63.404283291029294,10.395116522111364 63.40433433194119,10.395122348113215 63.404347110916504,10.394675847337236 63.40438872087237,10.394670019531796 63.404375941815985,10.394612537680876 63.40425191140162,10.394605827292246 63.404237434889886,10.395534704370641 63.4041509005572,10.395461548987551 63.403992823675274,10.39545238059402 63.403993720938985,10.39537208412161 63.40382054304853,10.395436866233894 63.40381452450419,10.395566430380265 63.40380248732663,10.395694197997173 63.40379055749228,10.39577449261123 63.40396364607383,10.395794426548067 63.40396183562391,10.395869587380403 63.404124021719205,10.395847263391762 63.40412612550482",,,,,,,,,,,,,,,,,,,,2.559376474,15390.537337381998,,,20.47,106019.65,,20.4706942276,106020.6065566044,,,,,,43.72,104875.48,,,,41.2590685396,89485.6511569616,[14.86 14.66 14.94 ... 29.14 27.73 27.08],60.88,210895.13
333,,3.0,,,6324.0,2004.0,Lite energieffektiv,Sykehjem,,,D,,,,7.0,,63.408747244875,10.3940361510641,"['Oppgradert bygningsmasse', 'Fjernvarme', 'Fjernkjøling']",Lite energieffektiv,,Eksisterende,"10.3938673733617 63.40879619192142,10.393867361862043 63.40881243956088,10.393799469802076 63.40881238372384,10.393799159885997 63.40889676374321,10.393776726771252 63.408896713738066,10.393776415681213 63.40905945807367,10.393573943045201 63.409059367911595,10.393574304594047 63.408938901129495,10.39344252804088 63.40893884035005,10.393442721035221 63.40885203672762,10.393508611829024 63.40885211262924,10.393506755595165 63.40876847103403,10.393316902900068 63.408768436416565,10.39331703729125 63.40870928102843,10.393224516027008 63.40870928554453,10.393224727857584 63.408618712081186,10.393709171889661 63.40861892565342,10.393709107729626 63.40864648378705,10.393875330898663 63.40864656865222,10.393875254356002 63.408677986734745,10.393930529997014 63.40867807575709,10.393930541878902 63.40864531215298,10.393930755915731 63.408563086274874,10.393930853515384 63.40851972902749,10.39391443211394 63.40851971040676,10.393914500511803 63.40850049987594,10.393930923754281 63.40850051945559,10.39393114422172 63.40841021519008,10.394254775632692 63.40841037930266,10.394254554188347 63.40850068351241,10.394254486018207 63.40851989404524,10.39425438905152 63.40856325040221,10.394254175942438 63.408645476288235,10.394307846501952 63.40864549085817,10.394718596461306 63.40864570259632,10.394718678198531 63.408651535775306,10.394777759310463 63.408651588172276,10.394777661609945 63.40869907370272,10.394779664947423 63.408699053855145,10.394779554516452 63.40879573078069,10.39443209096127 63.40879562036128,10.394431882628561 63.40886554865821,10.394678613640423 63.40886565390315,10.394678507980645 63.408908831018756,10.394648067715742 63.408908858938645,10.394647893698632 63.40901657713747,10.394298826019885 63.40901648210836,10.394298729070686 63.40900625035142,10.394252867848843 63.40900624875854,10.394252924589749 63.408982640671475,10.394253425832924 63.408795029216286,10.393930597456134 63.40879494688873,10.393930742760645 63.4087278023116,10.393876865454462 63.408727699997364,10.393876585741733 63.408796191765205,10.3938673733617 63.40879619192142",,,,,,,,,,,,,,,,,,,,36.3171465732,217681.2636248964,,,100.23,644599.83,,100.22840565599999,644598.7249514628,,,,,,328.06,1141801.02,,,,293.0638591188,924120.3793833083,[146.8  146.59 149.04 ... 232.05 228.74 223.31],418.62,1786400.85
